upstream,downstream,downstream_j,pop,lwr,upr,samp
0.8,0.9,DS Juv = 0.6,933558440.5,670429637.325,1243456462.125,1547
0.8,0.9,DS Juv = 0.7,987583633,692092546.225,1298369756.225,1512
0.8,0.9,DS Juv = 0.8,1053855559.5,763390087.1,1384942085.325,1469
0.8,0.9,DS Juv = 0.9,1118832502.5,834019206.95,1474176273.875,1515
0.8,0.9,DS Juv = 1,1219749373.5,895138451.75,1578112855.675,1600
0.8,1,DS Juv = 0,846783890.5,599559597.475,1140431512.2,1510
0.8,1,DS Juv = 0.1,864489006,614485041.05,1119863181.175,1536
0.8,1,DS Juv = 0.2,896160739.5,607242461.475,1164472376.75,1512
0.8,1,DS Juv = 0.3,923561389,658500434.45,1181198626.45,1549
0.8,1,DS Juv = 0.4,904189237.5,614204875.15,1182743777,1529
0.8,1,DS Juv = 0.5,988490677,645095919.475,1225818130.475,1482
0.8,1,DS Juv = 0.6,992796696.5,707008294.05,1305456452.85,1551
0.8,1,DS Juv = 0.7,1059555096,772271381.1,1354224832.95,1565
0.8,1,DS Juv = 0.8,1138373629.5,811015215.025,1450121959.425,1450
0.8,1,DS Juv = 0.9,1171175712,874175712.075,1528207165.45,1465
0.8,1,DS Juv = 1,1319865036.5,927640280.7,1720972658.475,1524
0.9,0,DS Juv = 0,636641445,412218650.725,877501157.2,1513
0.9,0,DS Juv = 0.1,663914852.5,414646678.5,872401242.775,1524
0.9,0,DS Juv = 0.2,688708663,461105032.1,888415661.425,1489
0.9,0,DS Juv = 0.3,682071167,455266175.225,887043042.475,1474
0.9,0,DS Juv = 0.4,722541596.5,506950948.05,930021882.925,1616
0.9,0,DS Juv = 0.5,740166511,483198133.475,969595234.05,1510
0.9,0,DS Juv = 0.6,755326493,508130341.875,997981776.075,1451
0.9,0,DS Juv = 0.7,780793814.5,558854888.875,1029690126.7,1480
0.9,0,DS Juv = 0.8,864482670,570311744.175,1132325919.35,1505
0.9,0,DS Juv = 0.9,930471774.5,661731690.225,1206685516.025,1583
0.9,0,DS Juv = 1,1039785525,681627995.175,1360625066.9,1528
0.9,0.1,DS Juv = 0,658375936.5,457849092.575,887612701.35,1584
0.9,0.1,DS Juv = 0.1,671515152.5,418452129.4,876333842.8,1539
0.9,0.1,DS Juv = 0.2,684135415.5,491550666.275,891923060.65,1531
0.9,0.1,DS Juv = 0.3,715395327,449076536.975,955050098.15,1424
0.9,0.1,DS Juv = 0.4,729017031,494603646.45,953628240.65,1528
0.9,0.1,DS Juv = 0.5,725691583,513960268.975,961579666.3,1407
0.9,0.1,DS Juv = 0.6,768041626,521526470.75,1032315082.275,1454
0.9,0.1,DS Juv = 0.7,785359435.5,527641854.5,1060930645.575,1512
0.9,0.1,DS Juv = 0.8,870230812,585327005.2,1182343643.7,1403
0.9,0.1,DS Juv = 0.9,944340126,646252668.675,1215765417.85,1484
0.9,0.1,DS Juv = 1,1055773595,705492082.075,1404641702.225,1520
0.9,0.2,DS Juv = 0,677715704,415599316.825,887676905.075,1442
0.9,0.2,DS Juv = 0.1,695422249,474718716.275,898929901.05,1451
0.9,0.2,DS Juv = 0.2,684575041,475137162.6,893980695.975,1486
0.9,0.2,DS Juv = 0.3,707430235,436463013.825,945444350.6,1549
0.9,0.2,DS Juv = 0.4,712213023,489156680.25,942114987.625,1512
0.9,0.2,DS Juv = 0.5,746545030,507990031.375,981188611.2,1486
0.9,0.2,DS Juv = 0.6,770050625.5,544751370.1,1034959576.925,1479
0.9,0.2,DS Juv = 0.7,820429563.5,548954340.625,1066342929.775,1534
0.9,0.2,DS Juv = 0.8,870493337.5,594839258.6,1175606121.625,1544
0.9,0.2,DS Juv = 0.9,969789002.5,677910071.05,1283711590.975,1511
0.9,0.2,DS Juv = 1,1059803674,724111680.425,1387556430.425,1556
0.9,0.3,DS Juv = 0,688575563.5,437173531.05,898883579.4,1502
0.9,0.3,DS Juv = 0.1,703416678.5,450197594.6,905144968.975,1517
0.9,0.3,DS Juv = 0.2,686273232,424307871.875,957529647.35,1527
0.9,0.3,DS Juv = 0.3,721800784,464205862.1,926126602.725,1567
0.9,0.3,DS Juv = 0.4,730174789,471365760.65,970808441.8,1481
0.9,0.3,DS Juv = 0.5,753117205,496922100.075,1003141543.2,1506
0.9,0.3,DS Juv = 0.6,773269434,535158471.975,1025701423.1,1492
0.9,0.3,DS Juv = 0.7,806821795,534503624.925,1103777679.55,1481
0.9,0.3,DS Juv = 0.8,889350594,584090855.1,1159778983.6,1598
0.9,0.3,DS Juv = 0.9,982703872,654801949.775,1265211550.7,1533
0.9,0.3,DS Juv = 1,1074784379.5,795791448,1384234336.975,1483
0.9,0.4,DS Juv = 0,689626851.5,478622849.275,925109809.125,1432
0.9,0.4,DS Juv = 0.1,694419576,443230144.65,899260253.8,1504
0.9,0.4,DS Juv = 0.2,705561072.5,480015929.8,977204240.175,1503
0.9,0.4,DS Juv = 0.3,715226188,482791049.35,967778458.65,1510
0.9,0.4,DS Juv = 0.4,738980490.5,533422673.875,991890715.85,1455
0.9,0.4,DS Juv = 0.5,759327809.5,520549645.525,1010659140.55,1521
0.9,0.4,DS Juv = 0.6,793769232,526113418.725,1075644460.6,1517
0.9,0.4,DS Juv = 0.7,835692402,606636297.325,1154360187.15,1526
0.9,0.4,DS Juv = 0.8,882993515.5,648083470,1209506939.525,1519
0.9,0.4,DS Juv = 0.9,1018112049,718091700.575,1297135006.35,1455
0.9,0.4,DS Juv = 1,1113741839.5,769280049.45,1429330721.6,1550
0.9,0.5,DS Juv = 0,703882952,447657497.6,915289283.325,1546
0.9,0.5,DS Juv = 0.1,715240652,489807109.525,947888365.25,1536
0.9,0.5,DS Juv = 0.2,729547017,504164384.1,942498696.875,1479
0.9,0.5,DS Juv = 0.3,752927054.5,493857804.9,945562082.4,1564
0.9,0.5,DS Juv = 0.4,756102576.5,515357622.025,988457105.5,1573
0.9,0.5,DS Juv = 0.5,800324158,535605233.95,1037437429.65,1506
0.9,0.5,DS Juv = 0.6,808929322,581371808.825,1059303451.925,1499
0.9,0.5,DS Juv = 0.7,830639223,557883894.2,1126765023.375,1494
0.9,0.5,DS Juv = 0.8,925024162,658629278.85,1189001101.325,1498
0.9,0.5,DS Juv = 0.9,985185096.5,710232950.725,1322495770.6,1496
0.9,0.5,DS Juv = 1,1092963341.5,780698946.9,1400066347.275,1519
0.9,0.6,DS Juv = 0,714548293.5,492022205.05,943093279.875,1508
0.9,0.6,DS Juv = 0.1,742160906.5,511936049.875,950515472.4,1441
0.9,0.6,DS Juv = 0.2,740209214.5,516525597.45,968824692.625,1465
0.9,0.6,DS Juv = 0.3,759476619.5,484273489.075,990622126.125,1498
0.9,0.6,DS Juv = 0.4,779750416,535498225.625,1029634884.475,1439
0.9,0.6,DS Juv = 0.5,804288621.5,574429971,1033790753.35,1469
0.9,0.6,DS Juv = 0.6,830410191.5,567329101.925,1097128651.65,1470
0.9,0.6,DS Juv = 0.7,867304207.5,603380606.55,1139432317.15,1567
0.9,0.6,DS Juv = 0.8,940784506,592974372.6,1230896505.275,1588
0.9,0.6,DS Juv = 0.9,1047564815,721117345.5,1372609425.975,1513
0.9,0.6,DS Juv = 1,1138477580,814101869.1,1460909231.15,1539
0.9,0.7,DS Juv = 0,724000955,493342564.275,960066680.4,1497
0.9,0.7,DS Juv = 0.1,739361019,486089055.925,974208057.1,1470
0.9,0.7,DS Juv = 0.2,749739496,514548986.95,982124110.475,1488
0.9,0.7,DS Juv = 0.3,774753716.5,552801050.875,1006774437.925,1438
0.9,0.7,DS Juv = 0.4,794794130,524634832.6,1076198975.95,1542
0.9,0.7,DS Juv = 0.5,815856236,550760634.85,1073906964.2,1563
0.9,0.7,DS Juv = 0.6,825741106,570998029.725,1121406688.6,1456
0.9,0.7,DS Juv = 0.7,915113290.5,620619105.075,1177206101.4,1488
0.9,0.7,DS Juv = 0.8,977852247.5,688008102.9,1259664273.575,1501
0.9,0.7,DS Juv = 0.9,1082682908,774062913.875,1401674480.95,1519
0.9,0.7,DS Juv = 1,1191358309.5,835120704.975,1527557679.225,1433
0.9,0.8,DS Juv = 0,759254990.5,536646709.675,1031493849.75,1450
0.9,0.8,DS Juv = 0.1,757476890,532863138.225,999140610.1,1519
0.9,0.8,DS Juv = 0.2,799825191.5,525392634.6,1027090715.575,1503
0.9,0.8,DS Juv = 0.3,797426146,549890570.175,1069846435.9,1482
0.9,0.8,DS Juv = 0.4,830765872,564245378.175,1077917514.675,1563
0.9,0.8,DS Juv = 0.5,831267480,557778955,1121352669.4,1533
0.9,0.8,DS Juv = 0.6,873559260,602576799.775,1136642896.675,1501
0.9,0.8,DS Juv = 0.7,946775917.5,632941906.5,1248667159.325,1518
0.9,0.8,DS Juv = 0.8,1016745924.5,686280915.125,1296971124.95,1463
0.9,0.8,DS Juv = 0.9,1106133420.5,809592760.325,1434387608.475,1494
0.9,0.8,DS Juv = 1,1230967071,877812146.7,1605515420.225,1461
0.9,0.9,DS Juv = 0,790070499,516048254.125,1013452020.925,1465
0.9,0.9,DS Juv = 0.1,785084376,536265827.05,1039453402.4,1529
0.9,0.9,DS Juv = 0.2,827507208,502080398.9,1094494735.9,1468
0.9,0.9,DS Juv = 0.3,826947490,564038865.625,1112539141.5,1484
0.9,0.9,DS Juv = 0.4,855780575,605454365.15,1095447973.3,1465
0.9,0.9,DS Juv = 0.5,872812298.5,608476865.375,1145387416.275,1477
0.9,0.9,DS Juv = 0.6,912412390.5,641619629.6,1204970160.325,1518
0.9,0.9,DS Juv = 0.7,990445843,671451923.725,1299072739.825,1534
0.9,0.9,DS Juv = 0.8,1076634602.5,752015379.725,1431053737.725,1463
0.9,0.9,DS Juv = 0.9,1205721578.5,864841187,1535947280.5,1573
0.9,0.9,DS Juv = 1,1347773625.5,978613221.925,1753352381,1403
0.9,1,DS Juv = 0,844541430,587261492.825,1108288075.425,1440
0.9,1,DS Juv = 0.1,844529675.5,549771996.4,1107992116.625,1498
0.9,1,DS Juv = 0.2,867305434.5,579795467.15,1139134156.675,1518
0.9,1,DS Juv = 0.3,911209691,613994987.725,1152982097.025,1568
0.9,1,DS Juv = 0.4,900010034,598716677.275,1166697306.25,1541
0.9,1,DS Juv = 0.5,944502919.5,632093010.35,1215159607.1,1545
0.9,1,DS Juv = 0.6,995466426.5,709876902.175,1343743705.45,1482
0.9,1,DS Juv = 0.7,1087924272,748157146.075,1405633931.425,1513
0.9,1,DS Juv = 0.8,1172019980.5,836100965.75,1572225074.15,1540
0.9,1,DS Juv = 0.9,1315338854,928690103.325,1702439202.375,1497
0.9,1,DS Juv = 1,1479911419.5,1079871919.05,1938638682.975,1537
1,0,DS Juv = 0,618128419,411270954.85,821147651.275,1548
1,0,DS Juv = 0.1,635950759,377164924.9,845529254.45,1440
1,0,DS Juv = 0.2,641953798.5,389555256.5,877203638.5,1452
1,0,DS Juv = 0.3,674809318,464340153.575,868887981.35,1536
1,0,DS Juv = 0.4,683352974,420963741.55,869976609.925,1531
1,0,DS Juv = 0.5,692607542.5,398583842.475,903662837.8,1454
1,0,DS Juv = 0.6,744164988,517980314.15,995036264.325,1527
1,0,DS Juv = 0.7,770599909,538606147.075,1047315712.05,1508
1,0,DS Juv = 0.8,853007506.5,566269668.825,1151055118.5,1528
1,0,DS Juv = 0.9,979581632,655550131.475,1287314562.225,1528
1,0,DS Juv = 1,1141154816.5,772866241.825,1513774883.175,1504
1,0.1,DS Juv = 0,626553987.5,430622012.05,842688909.575,1424
1,0.1,DS Juv = 0.1,628828899.5,437890928.8,861069723.1,1495
1,0.1,DS Juv = 0.2,634575154,442143938.85,849387907.525,1486
1,0.1,DS Juv = 0.3,653488006.5,461621731.25,906743898.425,1515
1,0.1,DS Juv = 0.4,694262644.5,457290292.725,919557732.15,1493
1,0.1,DS Juv = 0.5,714310161,509534665.975,906297882.925,1468
1,0.1,DS Juv = 0.6,750188515,466942325.4,979011992.7,1471
1,0.1,DS Juv = 0.7,775561349,499316428.1,1045681168.075,1532
1,0.1,DS Juv = 0.8,848132830,583452158.1,1143929196.575,1467
1,0.1,DS Juv = 0.9,986501055,611970962.25,1284816610.65,1519
1,0.1,DS Juv = 1,1164032422,814274662.175,1512792723.9,1462
1,0.2,DS Juv = 0,618216338,417583823.875,825203222.9,1614
1,0.2,DS Juv = 0.1,647769896.5,437335062.875,815352783.4,1448
1,0.2,DS Juv = 0.2,639776265.5,397519067.15,858529219.425,1517
1,0.2,DS Juv = 0.3,663414640.5,463769885.8,876285319.475,1559
1,0.2,DS Juv = 0.4,696995457.5,452420009.25,906871971.55,1520
1,0.2,DS Juv = 0.5,715382310.5,461574323.8,954038594.5,1539
1,0.2,DS Juv = 0.6,752131817.5,480975488.1,984239595.325,1484
1,0.2,DS Juv = 0.7,770954835.5,515825175.075,1032139576.075,1516
1,0.2,DS Juv = 0.8,844800158,563078213.175,1108812991.725,1566
1,0.2,DS Juv = 0.9,995356795.5,681493464.6,1316908101.625,1543
1,0.2,DS Juv = 1,1170318550,799145104.775,1574545052.975,1514
1,0.3,DS Juv = 0,626787189,385241822.925,858636264.65,1493
1,0.3,DS Juv = 0.1,638207599,399745874.475,855756710.9,1493
1,0.3,DS Juv = 0.2,660612378,428845298.725,888726045.25,1477
1,0.3,DS Juv = 0.3,673233163,435138113.125,921418783.9,1449
1,0.3,DS Juv = 0.4,695728664,480755921.3,942011796.7,1511
1,0.3,DS Juv = 0.5,717470239.5,454799855.7,934571273.125,1512
1,0.3,DS Juv = 0.6,751404497.5,492458608.85,1007125379.275,1532
1,0.3,DS Juv = 0.7,808448556,535584020.375,1096328698.5,1501
1,0.3,DS Juv = 0.8,871366697.5,578132651.2,1172913424.675,1516
1,0.3,DS Juv = 0.9,1016867042,680399564.4,1364335430.25,1489
1,0.3,DS Juv = 1,1188282309,821739307.4,1578115566.75,1476
1,0.4,DS Juv = 0,626813723,409214799.175,842414693.8,1602
1,0.4,DS Juv = 0.1,661034592.5,448013615,869919101.825,1485
1,0.4,DS Juv = 0.2,658888852,407498826.1,924365652.3,1491
1,0.4,DS Juv = 0.3,695827413,454270253.175,909237284.275,1497
1,0.4,DS Juv = 0.4,710913002,475603733.125,930427819.375,1480
1,0.4,DS Juv = 0.5,733799120.5,502243988.35,959452276.575,1522
1,0.4,DS Juv = 0.6,763833808.5,494735582.275,1023341792,1551
1,0.4,DS Juv = 0.7,807289190,546900955.125,1066323534.2,1456
1,0.4,DS Juv = 0.8,884346236.5,552394361.9,1178167118.35,1476
1,0.4,DS Juv = 0.9,1032756673.5,670599983.25,1345446814.475,1528
1,0.4,DS Juv = 1,1224476414,874315018.975,1589841480.55,1466
1,0.5,DS Juv = 0,653050328.5,385760007.125,845720454,1496
1,0.5,DS Juv = 0.1,658970239,440416104,876144934.7,1485
1,0.5,DS Juv = 0.2,693168555,479591436.125,918063512.7,1478
1,0.5,DS Juv = 0.3,704177956.5,510620212.575,909056723.525,1554
1,0.5,DS Juv = 0.4,725259022.5,504715123.15,959561850.9,1529
1,0.5,DS Juv = 0.5,749502577,538922306.425,995679250.875,1488
1,0.5,DS Juv = 0.6,777015904.5,503562545.475,1005573186.475,1520
1,0.5,DS Juv = 0.7,819387113,578998246.675,1075359728.05,1504
1,0.5,DS Juv = 0.8,925441961,630756565.925,1237942587.55,1551
1,0.5,DS Juv = 0.9,1031204294,711246974.25,1383399902.725,1480
1,0.5,DS Juv = 1,1247520649.5,857845349.1,1616493938.925,1537
1,0.6,DS Juv = 0,695738019,431393019.05,891165349.35,1505
1,0.6,DS Juv = 0.1,686850951,458025500.3,891333732.25,1483
1,0.6,DS Juv = 0.2,693645977.5,457968169.525,929280438.325,1467
1,0.6,DS Juv = 0.3,709720692,438381419.025,918901019.175,1469
1,0.6,DS Juv = 0.4,732559814,515726726.025,955598989.85,1520
1,0.6,DS Juv = 0.5,772338769.5,525665697.4,1034395573.75,1504
1,0.6,DS Juv = 0.6,794366768,556292011.575,1036649009.55,1452
1,0.6,DS Juv = 0.7,860919037,605819428.875,1131571377.95,1496
1,0.6,DS Juv = 0.8,911804925.5,621984775.225,1225881053.625,1451
1,0.6,DS Juv = 0.9,1065675649.5,705572173.15,1373681151.825,1521
1,0.6,DS Juv = 1,1270938426.5,888150892.2,1658209024.15,1451
1,0.7,DS Juv = 0,680587508,495301404,884345524.125,1556
1,0.7,DS Juv = 0.1,711530553,445064274.425,916734684.675,1474
1,0.7,DS Juv = 0.2,729146464,457234603.525,956569119.425,1536
1,0.7,DS Juv = 0.3,731797920.5,467511011.425,947112435.975,1482
1,0.7,DS Juv = 0.4,760899352.5,463372893.9,1003990931.8,1501
1,0.7,DS Juv = 0.5,762429371,509736637.85,1027836142.85,1490
1,0.7,DS Juv = 0.6,815739083.5,585253150.9,1055519088.85,1542
1,0.7,DS Juv = 0.7,861768380.5,617567324.85,1185611173.425,1462
1,0.7,DS Juv = 0.8,967425170.5,675961891.85,1276419094.775,1527
1,0.7,DS Juv = 0.9,1089994917.5,756464539.625,1454201299.125,1521
1,0.7,DS Juv = 1,1322482587,922184559.975,1669915223.225,1459
1,0.8,DS Juv = 0,726936121.5,446919233.05,964695103.525,1508
1,0.8,DS Juv = 0.1,736118349.5,478559185.025,981171571.575,1383
1,0.8,DS Juv = 0.2,751086410,491595531.45,998075950.75,1501
1,0.8,DS Juv = 0.3,763171025,501391320.65,1033942067.125,1486
1,0.8,DS Juv = 0.4,800884299,552566299.25,1073523263.85,1509
1,0.8,DS Juv = 0.5,823099780.5,575208315.575,1045147567.725,1490
1,0.8,DS Juv = 0.6,865002852,632260010.225,1156691796.275,1567
1,0.8,DS Juv = 0.7,901178578,604242298.9,1216094558.8,1551
1,0.8,DS Juv = 0.8,1029425668,747448612.05,1375434275.625,1489
1,0.8,DS Juv = 0.9,1176045613,846129567.35,1501114856.425,1431
1,0.8,DS Juv = 1,1365791329.5,976453739.475,1750093997.95,1416
1,0.9,DS Juv = 0,748110886,527036668.65,974541407.725,1480
1,0.9,DS Juv = 0.1,752152580,500268481.375,1015778916.35,1477
1,0.9,DS Juv = 0.2,801814765,556594442,1063767170.575,1511
1,0.9,DS Juv = 0.3,807024984,520553964.925,1038695097.3,1489
1,0.9,DS Juv = 0.4,817631365.5,549504502.1,1120418022.1,1473
1,0.9,DS Juv = 0.5,835779294.5,587833607.55,1168706520.5,1520
1,0.9,DS Juv = 0.6,912676576,605858798.25,1228170970.9,1416
1,0.9,DS Juv = 0.7,973717073.5,664392134.25,1266994598.7,1543
1,0.9,DS Juv = 0.8,1101756348,730588554.075,1479005093.225,1542
1,0.9,DS Juv = 0.9,1296716186,886260751.125,1631082233.725,1560
1,0.9,DS Juv = 1,1519410001,1113582150.75,1931504876.175,1478
1,1,DS Juv = 0,805988072.5,530818210.475,1052964386.925,1496
1,1,DS Juv = 0.1,822521283.5,547146259.575,1063176487.625,1511
1,1,DS Juv = 0.2,857786006.5,606438020.275,1154053924.25,1512
1,1,DS Juv = 0.3,877632470,571541010.275,1121563890.9,1466
1,1,DS Juv = 0.4,906017050,635087700.025,1214464839.6,1542
1,1,DS Juv = 0.5,957694638,600460384.9,1273317909.325,1537
1,1,DS Juv = 0.6,991895912.5,695140541.925,1331913662.475,1472
1,1,DS Juv = 0.7,1118577171,747775816.8,1485730713.575,1513
1,1,DS Juv = 0.8,1257003628.5,861923729,1671447101.7,1571
1,1,DS Juv = 0.9,1454142503.5,1007529764.5,1913181312.6,1538
1,1,DS Juv = 1,1814454997,1274960893.35,2325275543.975,1561
